match,playerName,teamId,position,player_score
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Costinel Andrei Tofan,23334.0,Defender,0.0
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Ionuț Gurău,8685.0,Goalkeeper,0.0
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Renato Espinosa Torres,11663.0,Forward,0.28
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Jekob Abiezer Jeno,13290.0,Midfielder,0.68
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Oleksandr Safronov,11663.0,Defender,2.13
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Valon Hamdiu,9246.0,Midfielder,1.82
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Dorinel Oancea,23334.0,Defender,1.16
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Daniel Marius Şerbănică,11663.0,Defender,1.29
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Ionuţ Viorel Coadă,11663.0,Midfielder,0.0
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Esteban Orozco Fernández,11663.0,Defender,0.0
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Andrei Dragu,11663.0,Forward,0.0
"Unirea Slobozia - Argeș, 0-1_players_stats.json",Leard Sadriu,23334.0,Defender,1.19
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Alexandru Cristian Glodean,74827.0,Goalkeeper,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",David Andrei Barbu,26233.0,Forward,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",David Matei,26233.0,Midfielder,0.54
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Luca Băsceanu,26233.0,Midfielder,0.08
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Viktor Kun,11611.0,Midfielder,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Andres Emil Sfait,11611.0,Forward,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Rareș Gal,11611.0,Goalkeeper,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Juraj Badelj,26233.0,Defender,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Carlos Mora Montoya,26233.0,Forward,1.59
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Lorenzo Biliboc,11611.0,Forward,0.34
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Alin Fică,11611.0,Midfielder,0.16
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Mohammed Kesselly Kamara,11611.0,Forward,0.28
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Marian Huja,11611.0,Defender,0.83
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Andrei Cordea,11611.0,Forward,0.49
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Matei Cristian Ilie,11611.0,Defender,0.48
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Ştefan Baiaram,26233.0,Midfielder,0.38
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Ciprian Deac,11611.0,Forward,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Mário Jorge Malico Paulino,11611.0,Defender,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Silviu Lung,26233.0,Goalkeeper,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Damjan Djoković,11611.0,Midfielder,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Alexandru Crețu,26233.0,Midfielder,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Christopher Braun,11611.0,Defender,0.95
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Adrian Păun,11611.0,Midfielder,0.35
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Luka Zahovič,11611.0,Forward,0.09
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Octavian Vâlceanu,11611.0,Goalkeeper,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Lyes Houri,26233.0,Midfielder,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Alexandru Cicâldău,26233.0,Midfielder,1.4
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Tidiane Keita,11611.0,Midfielder,0.69
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Florin Ștefan,26233.0,Defender,1.36
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Mihai Popa,11611.0,Goalkeeper,0.22
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Samuel Teles Pereira Nunes Silva,26233.0,Midfielder,0.14
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Alibek Aliev,11611.0,Forward,0.57
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Aly Abeid,11611.0,Defender,0.47
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Tudor Băluţă,26233.0,Midfielder,0.47
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Karlo Muhar,11611.0,Midfielder,1.67
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Laurenţiu Popescu,26233.0,Goalkeeper,0.31
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Meriton Korenica,11611.0,Forward,0.59
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Nikola Stevanović,26233.0,Defender,0.0
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Sheriff Sinyan,11611.0,Defender,1.43
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Vladimir Screciu,26233.0,Midfielder,1.94
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Adrián Rus,26233.0,Defender,0.99
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Anzor Mekvabishvili,26233.0,Midfielder,1.03
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Monday Bassey Etim,26233.0,Forward,0.91
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Oleksandr Romanchuk,26233.0,Defender,1.16
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Aimé Steven Nsimba Labe,26233.0,Forward,0.2
"Universitatea Craiova - CFR Cluj, 2-0_players_stats.json",Assad Al Hamlawi,26233.0,Forward,0.89
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Manolache Rares,60390.0,Midfielder,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Alexandru Irimia,11943.0,Midfielder,0.24
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",David Irimia,11943.0,Defender,0.53
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Alexandru Gheorghe,11943.0,Forward,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Adrian Sîrbu,78701.0,Forward,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Ioan Tolea,11757.0,Midfielder,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Iustin Răducan,78701.0,Forward,0.04
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Marian Laurențiu Lis,11943.0,Forward,0.54
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Bogdan Marian,60390.0,Defender,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Raul Andrei Balbarau,60390.0,Goalkeeper,0.02
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Răzvan Milea,60624.0,Midfielder,1.49
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Adi Chica-Rosa,60390.0,Forward,0.73
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Alin Boțogan,60390.0,Forward,0.87
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Denis Răzvan Radu,4560.0,Defender,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Iulian Alexandru Stanica,11794.0,Defender,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Christ Sarkodje Kouadio,17252.0,Defender,0.52
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Yassine Zakir,11943.0,Forward,0.67
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Alexandru Mateiu,60390.0,Midfielder,0.2
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Dragoş Ionuţ Huiban,11943.0,Forward,1.52
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Gheorghe Grozav,60390.0,Forward,0.99
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Paul Papp,60390.0,Defender,1.73
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",George Petrişor Gavrilaş,11943.0,Goalkeeper,0.37
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Sergiu Hanca,60390.0,Midfielder,0.28
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Andrei Sava,11943.0,Defender,1.12
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Stefan Krell,60390.0,Goalkeeper,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Cristian Nicolae Nedelcovici,11943.0,Goalkeeper,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Desley Ubbink,19.0,Midfielder,0.43
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Franjo Prce,60390.0,Defender,0.57
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Ricardo José Veiga Varzim Miranda,60390.0,Defender,0.52
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Cosmin Achim,11943.0,Defender,0.06
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Tidiane Keita,11611.0,Midfielder,1.28
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Yohan Roche,60390.0,Defender,1.39
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Damiá Sabater Tous,11943.0,Midfielder,1.08
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Kilian Ludewig,60390.0,Defender,0.82
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Valentin Gheorghe,60390.0,Forward,0.25
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Tommi Jyry,60390.0,Midfielder,0.63
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Konstantinos Doumtsios,11627.0,Forward,0.65
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Brahima Doukansy,60390.0,Midfielder,0.0
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Robert Cornel Neacşu,11943.0,Midfielder,0.65
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Bruno José Moreira Barreto Carvalho,11943.0,Midfielder,1.08
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",George Alexandru Caramalău,11943.0,Defender,1.66
"Metaloglobus - Petrolul 52, 0-3_players_stats.json",Stefan Visic,11943.0,Forward,0.23
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",David Matei,26233.0,Midfielder,0.91
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Luca Băsceanu,26233.0,Midfielder,0.58
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Rareș Pop,60390.0,Forward,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Robert Gabriel Bădescu,11943.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Juraj Badelj,26233.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Carlos Mora Montoya,26233.0,Forward,1.56
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Timotej Jambor,13536.0,Forward,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Kader Keita,11566.0,Midfielder,1.04
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Pavlo Isenko,26233.0,Goalkeeper,0.47
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Cătălin Vulturar,11566.0,Midfielder,0.75
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Claudiu Petrila,11566.0,Midfielder,0.82
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Franz Stolz,8735.0,Goalkeeper,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Ştefan Baiaram,26233.0,Midfielder,0.96
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Constantin Grameni,11566.0,Midfielder,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Leonardo Da Costa Bolgado,11566.0,Defender,0.17
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Alexandru Crețu,26233.0,Midfielder,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Christopher Braun,11611.0,Defender,0.37
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Nicușor Bancu,26233.0,Defender,1.84
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Lyes Houri,26233.0,Midfielder,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Vasile Mogoș,26233.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Jakub Hromada,11566.0,Midfielder,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Cristian Manea,11566.0,Defender,0.34
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Alexandru Cicâldău,26233.0,Midfielder,0.6
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Elvir Koljič,11566.0,Forward,0.25
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Florin Ștefan,26233.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Samuel Teles Pereira Nunes Silva,26233.0,Midfielder,0.22
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Mihai Alexandru Dobre,11566.0,Midfielder,0.96
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Tudor Băluţă,26233.0,Midfielder,1.09
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Claudiu Micovschi,23334.0,Forward,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Laurenţiu Popescu,26233.0,Goalkeeper,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Marian Aioani,11566.0,Goalkeeper,0.47
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Denis Ciobotariu,11566.0,Defender,-0.02
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Nikola Stevanović,26233.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Vladimir Screciu,26233.0,Midfielder,2.59
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Adrián Rus,26233.0,Defender,1.85
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Alexandru Stefan Pașcanu,11566.0,Defender,1.13
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Anzor Mekvabishvili,26233.0,Midfielder,0.04
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Luka Gojković,30817.0,Midfielder,0.0
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Antoine Baroan,73523.0,Forward,0.22
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Tobias Christensen,11566.0,Midfielder,1.09
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Monday Bassey Etim,26233.0,Forward,0.06
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Oleksandr Romanchuk,26233.0,Defender,1.22
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Răzvan Onea,11566.0,Defender,0.61
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Aimé Steven Nsimba Labe,26233.0,Forward,0.59
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Lars Kramer,11566.0,Defender,1.21
"Universitatea Craiova - Rapid Bucureşti, 2-2_players_stats.json",Assad Al Hamlawi,26233.0,Forward,0.8
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Dan-Cristian Neicu,11571.0,Forward,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Radu Postelnicu,11571.0,Midfielder,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Daniel Sandu,11571.0,Forward,0.27
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Matei Frunza,11571.0,Midfielder,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Tudor Cosa,60374.0,Goalkeeper,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Gabriel Ursu,11571.0,Goalkeeper,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Iustin Chirilă,11821.0,Goalkeeper,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Alexandru Bota,11634.0,Midfielder,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Denis Bordun,11571.0,Forward,0.13
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Dan Neicu,11571.0,Defender,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Ştefan Daniel Lefter,60374.0,Goalkeeper,0.72
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Andrei Cosmin Gheorghiță,60374.0,Midfielder,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Cristian Chira,11571.0,Midfielder,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Atanas Trică,60374.0,Forward,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Paulo Rafael Pereira Araújo,69049.0,Forward,0.58
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Vadik Murria Soriano,39639.0,Defender,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Manuel Alberto Cunha Lopes,11571.0,Defender,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",João Paulo Moreira Fernandes,11565.0,Midfielder,1.4
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Dorin Marian Codrea,60374.0,Midfielder,0.7
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Jovo Lukić,60374.0,Forward,1.56
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Alexandru Chipciu,60374.0,Forward,1.26
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Alin Toșca,60374.0,Defender,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Diego Živulić,11571.0,Midfielder,1.83
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Milen Zhelev,11571.0,Defender,0.94
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Ovidiu Bic,60374.0,Midfielder,0.33
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Dino Mikanović,60374.0,Defender,0.64
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Andrei Artean,60374.0,Midfielder,0.79
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Elio Capradossi,60374.0,Defender,1.29
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Iulian Cristea,60374.0,Defender,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Iustin Alin Popescu,11571.0,Goalkeeper,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Paul Iacob,11571.0,Defender,2.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Pedro Nuno Fernandes Ferreira,11571.0,Midfielder,1.37
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Miguel Ângelo Gomes da Silva,60374.0,Defender,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Alessandro Murgia,60374.0,Midfielder,0.26
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Cosmin Dur-Bozoancă,11571.0,Goalkeeper,0.24
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Andrei Virgil Ciobanu,11571.0,Midfielder,0.69
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Gabriel Simion,60374.0,Midfielder,0.41
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Jonathan Cissé,60374.0,Defender,1.25
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Mouhamadou Drammeh,60374.0,Midfielder,0.88
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Conrado Buchanelli Holz,11571.0,Defender,0.84
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",André Miguel Pinto Lopes,11571.0,Forward,0.81
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Julián Andres Bonilla Tovar,22049.0,Defender,0.0
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Fábio Patrick dos Reis dos Santos Fernandes,11571.0,Forward,0.85
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Issouf Macalou,60374.0,Forward,0.57
"Oţelul - Universitatea Cluj, 1-2_players_stats.json",Virgiliu Postolachi,60374.0,Forward,1.5
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Ioan Bârstan,55427.0,Forward,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Luca Stancu,55427.0,Defender,0.32
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Kevin Ciubotaru,55427.0,Defender,0.62
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Patrick Patrick Vuc,68616.0,Midfielder,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",David Ciubăncan,30817.0,Forward,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Viktor Kun,11611.0,Midfielder,0.32
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Rareș Gal,11611.0,Goalkeeper,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Lindon Emërllahu,14530.0,Midfielder,1.24
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Otto Hindrich,13505.0,Goalkeeper,0.34
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Kalifa Kujabi,55427.0,Midfielder,0.65
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Lorenzo Biliboc,11611.0,Forward,0.42
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Alin Fică,11611.0,Midfielder,1.46
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Alexandru Oroian,78702.0,Defender,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Diogo José Branco Batista,55427.0,Midfielder,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Ovidiu Perianu,11611.0,Midfielder,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Seydou Saeed Issah,55427.0,Defender,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Nana Kwame Antwi,13276.0,Defender,0.83
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Andrei Cordea,11611.0,Forward,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Matei Cristian Ilie,11611.0,Defender,2.07
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Marko Gjorgjievski,55427.0,Forward,0.35
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Mário Jorge Malico Paulino,11611.0,Defender,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Islam Slimani,11611.0,Forward,-0.04
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Florin Bejan,78702.0,Defender,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Damjan Djoković,11611.0,Midfielder,0.66
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Aurelian Chițu,55427.0,Forward,0.12
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Sergiu Florin Buș,55427.0,Forward,0.24
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Kurt Zouma,,Defender,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Adrian Păun,11611.0,Midfielder,0.69
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Ionuț Stoica,55427.0,Defender,1.76
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Ciprian Biceanu,78702.0,Midfielder,0.33
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Cătălin Vasile Căbuz,23334.0,Goalkeeper,0.38
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Anton Krešić,8673.0,Defender,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Vlad Muțiu,55427.0,Goalkeeper,0.0
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Antoni Ivanov,55427.0,Midfielder,2.38
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Iacopo Cernigoi,3434.0,Forward,0.1
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Tidiane Keita,11611.0,Midfielder,1.63
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Marcus Coco,13273.0,Defender,1.69
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Tiberiu Căpușă,55427.0,Defender,2.17
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Vahid Selimović,26168.0,Defender,1.59
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Jair Tavares da Silva,55427.0,Midfielder,0.41
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Aly Abeid,11611.0,Defender,1.49
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Cristian Daniel Neguţ,55427.0,Forward,-0.14
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Meriton Korenica,11611.0,Forward,0.55
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Sheriff Sinyan,11611.0,Defender,1.44
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Dragoș Albu,55427.0,Midfielder,0.9
"CFR Cluj - Hermannstadt, 2-1_players_stats.json",Louis Munteanu,7852.0,Forward,1.5
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Dragos Aftene,11571.0,Midfielder,0.0
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Darius Bota,68640.0,Forward,0.0
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Dan-Cristian Neicu,11571.0,Forward,0.47
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Radu Postelnicu,11571.0,Midfielder,0.0
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Daniel Sandu,11571.0,Forward,0.0
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Zoltán-Efraim Bödő,22731.0,Midfielder,0.19
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Zsombor Deáky,22731.0,Goalkeeper,0.0
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Gabriel Ursu,11571.0,Goalkeeper,0.0
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Denis Bordun,11571.0,Forward,0.57
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Bence Végh,22731.0,Midfielder,1.56
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Dan Neicu,11571.0,Defender,0.92
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Máté Simon,22731.0,Goalkeeper,0.0
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Szabolcs Dusinszki,22731.0,Midfielder,0.0
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Cristian Chira,11571.0,Midfielder,0.0
"Oţelul - Csikszereda Miercurea Ciuc, 2-3_players_stats.json",Luan De Campos Cristiano da Silva,11571.0,Forward,0.59
