match,playerName,teamId,position,goals,assists,shots,passes,interceptions,recoveries,player_score
"Hermannstadt - Universitatea Craiova, 0-2_players_stats.json",Assad Al Hamlawi,26233.0,Forward,1,0,2,10,2,3,2.03
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Alpár Gergely,71226.0,Forward,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Toader Mihnea,11564.0,Defender,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Zoltán-Efraim Bödő,22731.0,Midfielder,0,0,0,2,1,0,0.06
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Luca Barbulescu,11619.0,Forward,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Alexandru-Simion Tabuncic,11564.0,Defender,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Alexandru Vasile Ailiesei Rosca,11564.0,Goalkeeper,0,0,0,14,2,4,0.45
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Bence Végh,22731.0,Midfielder,0,0,1,20,6,8,0.78
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Máté Simon,22731.0,Goalkeeper,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Nikita Stoioanov,11564.0,Defender,0,0,0,56,6,9,1.66
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Ervin-Raul Bakoș,22731.0,Midfielder,0,0,0,4,4,3,0.25
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Norbert Gábor Kaján,22731.0,Defender,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Szabolcs Dusinszki,22731.0,Midfielder,0,0,0,6,0,1,-0.02
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Szabolcs Szilágyi,10261.0,Midfielder,0,0,0,9,2,1,0.29
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Mark Karacsony,71226.0,Goalkeeper,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Cristian Mihai,11564.0,Midfielder,0,0,0,15,3,4,0.52
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Alexandru Musi,11564.0,Midfielder,1,0,1,20,1,2,1.99
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Antonio Borduşanu,11564.0,Midfielder,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Adrian Caragea,11564.0,Midfielder,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Cătălin Ionut Cîrjan,11564.0,Midfielder,0,1,2,35,3,2,2.24
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Attila Csürös,22731.0,Midfielder,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Szabolcs Szalay,22731.0,Forward,0,0,1,5,0,0,0.26
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Mamoudou Karamoko,11564.0,Forward,2,0,2,16,1,5,4.17
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Alberto Soro Álvarez,11564.0,Forward,1,0,4,40,2,4,3.25
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Francisco Anderson de Jesus dos Santos,22731.0,Midfielder,0,0,1,16,1,1,0.4
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Georgi Milanov,11564.0,Midfielder,0,0,1,17,1,1,0.49
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Peter Gál-Andrezly,11579.0,Midfielder,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Márton Eppel,22731.0,Forward,0,0,1,3,1,5,0.2
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",János Ferenczi,10234.0,Defender,0,0,1,21,3,2,0.57
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Jordan Ikoko,11564.0,Defender,0,1,2,27,2,3,2.09
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Devis Rogers Epassy Mboka,11564.0,Goalkeeper,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Charalampos Kyriakou,10697.0,Midfielder,0,0,1,20,1,3,0.67
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Eddy Gnahoré,11564.0,Midfielder,0,0,1,58,1,3,1.34
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Stipe Perica,17563.0,Forward,0,1,1,7,0,0,1.44
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Eduard Pap,22731.0,Goalkeeper,0,0,0,18,0,7,0.4
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",János Hegedűs,22731.0,Defender,0,0,0,34,3,8,1.03
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Szilárd Veres,22731.0,Midfielder,0,0,0,16,4,4,0.53
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Danny Armstrong,11564.0,Midfielder,0,0,1,9,3,4,0.4
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Bálint Szabó,10207.0,Midfielder,0,0,0,19,3,6,0.65
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Kennedy Kofi Boateng,11564.0,Defender,0,0,0,36,5,7,1.13
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Raul Ioan Palmes,22731.0,Defender,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Alexandru Mihai Constantin Pop,11564.0,Forward,0,0,0,0,0,0,0.0
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Soufiane Jebari Jebari,22731.0,Midfielder,0,0,0,7,2,3,0.21
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Maks Juraj Čelić,22034.0,Defender,0,0,0,29,4,7,0.73
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Erwin Szilard Bloj,22731.0,Midfielder,0,0,1,17,8,6,0.85
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Raul Opruț,11564.0,Defender,0,0,0,23,5,10,0.75
"Dinamo Bucureşti - Csikszereda Miercurea Ciuc, 4-0_players_stats.json",Andrei Marginean,11564.0,Midfielder,0,0,3,21,4,4,1.03
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Radu Postelnicu,11571.0,Midfielder,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Daniel Sandu,11571.0,Forward,0,0,1,14,1,2,0.62
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Matei Frunza,11571.0,Midfielder,0,0,0,8,0,1,0.02
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Gabriel Ursu,11571.0,Goalkeeper,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Mihai Toma,11565.0,Midfielder,0,0,1,11,0,0,0.34
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Denis Bordun,11571.0,Forward,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Dan Neicu,11571.0,Defender,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Andrei Rus,11571.0,Defender,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Alexandru Constantin Stoian,11565.0,Forward,0,0,1,8,0,2,0.22
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Cristian Chira,11571.0,Midfielder,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Paulo Rafael Pereira Araújo,69049.0,Forward,0,0,0,1,0,0,-0.01
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Octavian Popescu,11565.0,Midfielder,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Alexandru Pantea,11565.0,Defender,0,0,3,34,3,5,1.15
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Mihai Udrea,11565.0,Goalkeeper,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Vadik Murria Soriano,39639.0,Defender,0,0,0,38,5,10,1.2
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Baba Alhassan,11565.0,Midfielder,0,0,0,26,4,9,0.9
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",João Paulo Moreira Fernandes,11565.0,Midfielder,0,0,3,23,3,4,0.94
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Ştefan Târnovanu,11565.0,Goalkeeper,0,0,0,20,1,7,0.64
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Daniel Bîrligea,11565.0,Forward,0,0,2,18,3,2,0.79
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Denis Alibec,61242.0,Forward,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Vlad Iulian Chiricheș,11565.0,Defender,0,0,0,24,4,4,0.72
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Risto Radunović,11565.0,Defender,0,0,0,37,3,12,1.1
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Lukáš Zima,11565.0,Goalkeeper,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Diego Živulić,11571.0,Midfielder,0,0,0,45,9,22,1.9
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Juri Cisotti,11565.0,Midfielder,0,0,0,14,2,5,0.28
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Milen Zhelev,11571.0,Defender,0,0,1,38,5,13,1.18
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Daniel Graovac,11565.0,Defender,0,0,0,29,3,4,0.86
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",David Kiki,11565.0,Defender,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Florin Tănase,11565.0,Midfielder,1,0,2,34,3,6,2.77
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Malcom Sylas Edjouma,9128.0,Midfielder,0,0,0,17,2,8,0.64
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Mamadou Thiam,11565.0,Forward,0,0,2,16,0,2,0.46
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Iustin Alin Popescu,11571.0,Goalkeeper,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Pedro Nuno Fernandes Ferreira,11571.0,Midfielder,0,0,2,32,3,7,0.81
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Cosmin Dur-Bozoancă,11571.0,Goalkeeper,0,0,0,18,1,3,0.44
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Andrei Virgil Ciobanu,11571.0,Midfielder,0,0,0,1,0,0,-0.01
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Mihai Popescu,11565.0,Defender,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Darius Olaru,11565.0,Midfielder,0,0,1,36,1,6,0.68
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",João Pedro Santos Lameira,11571.0,Midfielder,0,0,2,29,0,3,0.68
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Siyabonga Ngezana,11565.0,Defender,0,0,0,40,8,12,1.47
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Dennis Politic,55427.0,Midfielder,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Conrado Buchanelli Holz,11571.0,Defender,0,0,0,27,6,9,0.93
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",André Miguel Pinto Lopes,11571.0,Forward,0,0,3,14,2,3,0.71
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Julián Andres Bonilla Tovar,22049.0,Defender,0,0,0,0,0,0,0.0
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",Fábio Patrick dos Reis dos Santos Fernandes,11571.0,Forward,0,0,2,11,1,3,0.22
"FCS Bucureşti - Oţelul, 1-0_players_stats.json",David Miculescu,11565.0,Forward,0,0,2,4,1,3,0.53
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Mark Țuțu,30817.0,Defender,0,0,0,28,5,7,0.58
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Alexandru Matei,30817.0,Midfielder,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Denis Alberto Ionut Taroi,30817.0,Midfielder,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Raul Iancu,11663.0,Defender,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Patrick Dulcea,11663.0,Midfielder,0,0,1,21,2,4,0.71
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Raul Rotund,78702.0,Forward,0,0,0,4,0,3,0.05
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Flavius Iacob,30817.0,Defender,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Christ Nkama Afalna,55427.0,Midfielder,0,0,3,15,0,6,0.54
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Radu Negru,8685.0,Defender,0,0,0,18,3,3,0.42
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Andrei Gorcea,30817.0,Goalkeeper,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Luca Mihai,30817.0,Midfielder,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Dániel Zsóri,10274.0,Forward,0,0,0,0,1,0,-0.01
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Denis Hrezdac,30817.0,Midfielder,0,0,0,11,4,6,0.51
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Sota Mino,30817.0,Midfielder,0,0,0,9,2,5,0.39
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Alexandru Ionuț Dinu,11663.0,Defender,0,0,2,32,5,14,1.27
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Alexandru Benga,30817.0,Defender,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Denis Rusu,11663.0,Goalkeeper,0,0,0,12,0,1,0.1
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Dmytro Pospelov,30817.0,Defender,0,0,0,63,15,26,2.78
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Florin Flavius Purece,11943.0,Midfielder,0,0,3,21,1,1,0.82
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Marius Antoche,11663.0,Defender,0,0,0,41,7,12,1.38
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Alin Roman,30817.0,Midfielder,0,0,4,11,2,5,0.7
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Dejan Iliev,11566.0,Goalkeeper,0,0,0,16,0,3,0.17
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Florinel Valentin Ibrian,11663.0,Defender,0,0,1,2,6,5,0.42
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Constantin Adrian Toma,11663.0,Defender,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Said Ahmed Said,11663.0,Forward,0,0,0,7,0,1,0.15
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Cristi Bărbuţ,11663.0,Forward,0,0,2,20,2,3,0.57
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Ovidiu Popescu,30817.0,Midfielder,0,0,1,54,7,8,1.68
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Din Alomerović,30817.0,Defender,0,0,0,8,5,7,0.57
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Ronaldo Deaconu,11619.0,Midfielder,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Eduard Florescu,55427.0,Midfielder,0,0,1,7,0,1,0.14
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Vlad Pop,11663.0,Midfielder,0,0,0,38,2,10,0.93
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Valentin Costache,59788.0,Forward,1,0,3,18,4,5,2.56
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Hakim Djamel Abdallah,30817.0,Forward,0,0,3,9,2,2,0.56
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Benjamin Van Durmen,30817.0,Midfielder,0,0,0,61,5,7,1.36
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Florent Poulolo,30817.0,Defender,0,0,0,56,9,20,1.95
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Andrea Padula,30817.0,Defender,0,0,0,35,6,5,0.9
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Ionuț Gurău,8685.0,Goalkeeper,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Oleksandr Safronov,11663.0,Defender,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Valon Hamdiu,9246.0,Midfielder,0,0,0,23,7,18,1.35
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Daniel Marius Şerbănică,11663.0,Defender,1,0,1,30,6,7,2.56
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Ionuţ Viorel Coadă,11663.0,Midfielder,0,0,0,14,0,3,0.22
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Andrei Dragu,11663.0,Forward,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Mihăiţă Lemnaru,11663.0,Midfielder,0,0,0,0,0,0,0.0
"UTA Arad - Unirea Slobozia, 1-1_players_stats.json",Marinos Tzionis,30817.0,Forward,0,0,2,20,3,5,0.55
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Ioan Bârstan,55427.0,Forward,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Iustin Chirilă,11821.0,Goalkeeper,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Alexandru Bota,11634.0,Midfielder,0,0,0,5,0,0,0.04
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Patrick Dulcea,11663.0,Midfielder,0,0,1,10,0,0,0.32
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Andrei Dorobanțu,11663.0,Defender,0,0,1,16,5,7,0.75
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Ştefan Daniel Lefter,60374.0,Goalkeeper,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Stefan Cristian Ciuperca,11663.0,Goalkeeper,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Atanas Trică,60374.0,Forward,0,1,0,2,0,0,1.09
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Christ Nkama Afalna,55427.0,Midfielder,0,0,1,6,2,1,-0.04
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Dorin Marian Codrea,60374.0,Midfielder,0,0,1,40,5,6,1.21
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Alexandru Ionuț Dinu,11663.0,Defender,0,0,0,28,2,7,0.7
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Jovo Lukić,60374.0,Forward,0,0,2,19,3,6,0.65
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Alexandru Chipciu,60374.0,Forward,0,0,0,55,4,7,1.4
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Denis Rusu,11663.0,Goalkeeper,0,0,0,13,1,4,0.35
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Dan Nistor,60374.0,Midfielder,1,0,3,46,7,8,3.33
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Florin Flavius Purece,11943.0,Midfielder,0,0,2,16,0,1,0.41
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Marius Antoche,11663.0,Defender,0,0,0,31,1,15,1.12
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Ovidiu Bic,60374.0,Midfielder,0,0,2,56,5,9,1.64
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Dino Mikanović,60374.0,Defender,0,0,2,45,5,6,1.1
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Andrei Artean,60374.0,Midfielder,0,0,0,14,2,2,0.34
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Florinel Valentin Ibrian,11663.0,Defender,0,0,1,9,1,2,0.37
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Constantin Adrian Toma,11663.0,Defender,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Elio Capradossi,60374.0,Defender,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Edvinas Gertmonas,60374.0,Goalkeeper,0,0,0,14,2,2,0.37
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Said Ahmed Said,11663.0,Forward,0,0,0,1,0,2,0.04
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Cristi Bărbuţ,11663.0,Forward,0,0,0,6,2,3,0.22
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Iulian Cristea,60374.0,Defender,0,0,0,79,6,11,1.99
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Ronaldo Deaconu,11619.0,Midfielder,0,0,0,7,0,1,0.09
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Eduard Florescu,55427.0,Midfielder,0,0,2,6,0,1,0.4
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Miguel Ângelo Gomes da Silva,60374.0,Defender,0,0,0,4,0,0,0.02
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Vlad Pop,11663.0,Midfielder,0,0,1,21,2,2,0.44
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Alessandro Murgia,60374.0,Midfielder,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Gabriel Simion,60374.0,Midfielder,0,0,2,17,4,3,0.73
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Andrej Fábry,60374.0,Midfielder,0,0,0,7,0,1,0.09
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Jonathan Cissé,60374.0,Defender,0,0,0,83,6,14,2.31
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Ionuț Gurău,8685.0,Goalkeeper,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Oleksandr Safronov,11663.0,Defender,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Mouhamadou Drammeh,60374.0,Midfielder,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Valon Hamdiu,9246.0,Midfielder,0,0,0,18,1,7,0.57
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Daniel Marius Şerbănică,11663.0,Defender,0,0,1,28,2,14,0.84
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Issouf Macalou,60374.0,Forward,0,0,0,0,0,0,0.0
"Unirea Slobozia - Universitatea Cluj, 0-1_players_stats.json",Andrei Dragu,11663.0,Forward,0,0,3,8,2,4,0.57
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Sebastian Ritivoi,55427.0,Forward,0,0,0,0,0,0,0.0
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Nicolas Constantinescu,61242.0,Forward,0,0,0,0,0,0,0.0
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Ioan Bârstan,55427.0,Forward,0,0,0,0,0,0,0.0
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Luca Stancu,55427.0,Defender,1,0,1,8,0,0,1.69
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Alexandru Goncear,75336.0,Midfielder,0,0,0,3,2,1,0.14
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Kevin Ciubotaru,55427.0,Defender,0,0,1,37,3,6,1.06
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Rafael-Stefan Munteanu,76415.0,Goalkeeper,0,0,0,13,3,7,0.27
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Ștefan Duțu,61242.0,Defender,0,0,0,0,0,0,0.0
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Luca Banu,61242.0,Midfielder,0,0,0,0,0,0,0.0
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Răzvan Andrei Tănasă,61242.0,Midfielder,0,0,0,19,2,6,0.39
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Christ Nkama Afalna,55427.0,Midfielder,0,0,1,3,1,2,0.21
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Gustavo Henrique Marins Silva,61242.0,Defender,0,0,1,35,6,14,1.5
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Eduard Rădăslăvescu,61242.0,Midfielder,0,0,2,19,1,4,0.62
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",David Iulian Maftei,61242.0,Defender,0,0,0,36,4,10,0.81
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Victor Dican,61242.0,Midfielder,0,0,0,2,2,2,0.16
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Alexandru Ișfan,61242.0,Forward,0,0,3,13,1,3,0.44
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Aviel Zargari,55427.0,Midfielder,0,0,3,39,5,11,1.67
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Seydou Saeed Issah,55427.0,Defender,0,0,0,0,0,0,0.0
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Moonga Aluta Simba,55427.0,Forward,0,0,0,0,0,0,0.0
"Hermannstadt - Farul Constanţa, 1-0_players_stats.json",Dan Sîrbu,61242.0,Defender,0,0,0,31,7,9,1.06
